fecha;Producto;Categoria;nit;nombre;apellido paterno;apellido materno;pago;numero_tarjeta;costo;cantidad;precio
18/05/2021 06:04;Salt/Uppu - Iodised (Aashirvaad);Snacks & Branded Foods;5839204;Fernando;Reyes;Rojas;mastercard;5048377372987380;5.95;1;7.19
18/05/2021 09:03;Drink - Fresh 'N' Juicy Mango (Frooti);Fruits & Vegetables;4649382;Sofía;Delgado;Muños;mastercard;5108759519483280;1.03;1;1.59
18/05/2021 09:48;7 O Click - Permasharp Stainless Blade (Gillette);Snacks & Branded Foods;5839204;Fernando;Reyes;Rojas;mastercard;5048371011862420;15.32;2;17.09
18/05/2021 12:04;Hair Gel Cool Hold (Vi-john);Beauty & Hygiene;5839204;Fernando;Reyes;Rojas;;372301380468902;15.07;1;16.69
18/05/2021 14:02;Fresh Turmeric - Organically Grown (Fresho);Fruits & Vegetables;4792351;Laura;Fernández;López;visa;4041598690402;13.58;2;14.79
18/05/2021 19:07;Winter Glow Face Cream (Glow & Lovely);Cleaning & Household;4649382;Sofía;Delgado;Muños;mastercard;5048376745152230;10.04;3;11.39
18/05/2021 21:42;Instant Popcorn - Chilli Surprise (PIPO);Snacks & Branded Foods;4763921;Juan;Pérez;Sosa;americanexpress;374288576914211;11.37;4;12.39
19/05/2021 00:14;Baby Potato (Fresho);Fruits & Vegetables;4763921;Juan;Pérez;Sosa;visa;4041591883038;15.66;3;17.49
19/05/2021 01:35;Raw Mango (Fresho);Fruits & Vegetables;5892340;AndrÃ©s;García;Cruz;americanexpress;374288628037987;3.66;4;4.79
19/05/2021 03:03;Dhoop Cone (Om sri Kar);Cleaning & Household;5892340;AndrÃ©s;García;Cruz;americanexpress;374283935942185;4.9;3;5.39
19/05/2021 03:39;Hair Gel Vertical Hold (Vi-john);Beauty & Hygiene;4958723;Gabriela;Morales;Paredes;americanexpress;374288055891443;11.98;1;13.49
19/05/2021 04:44;Multigrain Chips - Tangy Tomato (Too Yumm!);Foodgrains, Oil & Masala;4763921;Juan;Pérez;Sosa;visa;4041594109415680;11.61;3;12.79
19/05/2021 06:06;Marie Light Biscuit - Vita Orange (Sunfeast);Beauty & Hygiene;4958723;Gabriela;Morales;Paredes;americanexpress;374283974630204;16.65;4;18.09
19/05/2021 07:10;Snake gourd - Diced (Fresho);Fruits & Vegetables;5839204;Fernando;Reyes;Rojas;mastercard;5048370297382200;14.89;1;16.39
19/05/2021 13:13;Black Mustard/Sasive/Rai - Big (bb Popular);Fruits & Vegetables;4649382;Sofía;Delgado;Muños;mastercard;5048370502629550;15.78;1;17.59
19/05/2021 13:46;Chalk Strong - For Cockroaches (Krazy Lines);Fruits & Vegetables;4983721;Ana María;Castillo;Jimenez;visa;4041590069014760;17.52;2;18.69
19/05/2021 14:18;Sparkling Water - Club Soda (Kinley);Cleaning & Household;4983721;Ana María;Castillo;Jimenez;visa;4041596555693090;8.1;2;8.79
19/05/2021 16:12;Biscuits - Magix Kreams Choc (Parle);Snacks & Branded Foods;4763921;Juan;Pérez;Sosa;mastercard;5108758776552930;3.3;3;4.49
19/05/2021 17:46;Namak (Patanjali);Snacks & Branded Foods;4763921;Juan;Pérez;Sosa;americanexpress;374288774756141;14.84;3;16.29
19/05/2021 17:59;Organic Sprouts Channa Brown (Fresho);Fruits & Vegetables;4983721;Ana María;Castillo;Jimenez;americanexpress;374288180304742;3.42;2;4.59
19/05/2021 19:38;Hide & Seek Caffe Mocha Cookies (Parle);Snacks & Branded Foods;4792351;Laura;Fernández;López;mastercard;5048378241940700;7.38;2;8.29
19/05/2021 20:15;Pani Puri Masala (bb Royal);Foodgrains, Oil & Masala;5283745;Luis;Torres;González;visa;4041596179024780;17.9;2;19.39
19/05/2021 21:38;Nacho Crisps - Cheese & Herbs (Cornitos);Gourmet & World Food;5283745;Luis;Torres;González;visa;4041593066792750;11.99;2;13.49
19/05/2021 22:15;Masala Oats - Classic Masala (Saffola);Foodgrains, Oil & Masala;4649382;Sofía;Delgado;Muños;visa;4041596928788;1.81;2;2.19
19/05/2021 22:29;Instant Popcorn - Seven Spices (4700BC);Gourmet & World Food;4983721;Ana María;Castillo;Jimenez;mastercard;5048371000867800;17.85;4;19.29
20/05/2021 00:59;Drumstick - Organically Grown (Fresho);Fruits & Vegetables;4983721;Ana María;Castillo;Jimenez;mastercard;5048370037466700;16;1;17.79
20/05/2021 03:18;1-2-3 Noodles - Chicken Flavour (Wai Wai);Cleaning & Household;4983721;Ana María;Castillo;Jimenez;americanexpress;374283809130339;9.72;1;11.19
20/05/2021 03:26;Cup-A-Soup - Chicken Delite (Knorr);Cleaning & Household;4983721;Ana María;Castillo;Jimenez;americanexpress;374283646650093;9.19;2;10.69
20/05/2021 05:10;Cough Drops - Ginger (Vicks);Beauty & Hygiene;5839204;Fernando;Reyes;Rojas;visa;4041599545126;11.6;1;12.79
20/05/2021 08:07;Treat Croissant - Vanilla Creme Roll, 100% Veg (Britannia);Bakery, Cakes & Dairy;4649382;Sofía;Delgado;Muños;americanexpress;374288951592772;4.3;1;4.99
20/05/2021 09:05;Lettuce - Red (Fresho);Fruits & Vegetables;4649382;Sofía;Delgado;Muños;visa;4041594277949;6.54;1;7.89
20/05/2021 09:47;Fruity Soap Enriched with Narural Lime Extract (Harmony);Beauty & Hygiene;4649382;Sofía;Delgado;Muños;visa;4041597117258;13.58;6;14.79
20/05/2021 10:37;Beetroot - Organically Grown (Fresho);Fruits & Vegetables;5839204;Fernando;Reyes;Rojas;americanexpress;374283601023922;8.08;5;8.79
20/05/2021 11:33;Baby Corn - Unpeeled (Fresho);Fruits & Vegetables;5839204;Fernando;Reyes;Rojas;visa;4041594078756760;1.68;1;1.89
20/05/2021 13:25;1-2-3 Noodles - Veg Masala Flavour (Wai Wai);Snacks & Branded Foods;4649382;Sofía;Delgado;Muños;americanexpress;374283700926975;9.9;3;11.29
20/05/2021 13:42;Marie Light Biscuits - Active (Sunfeast);Snacks & Branded Foods;4983721;Ana María;Castillo;Jimenez;visa;4041599708856;9.89;2;11.29
20/05/2021 17:11;Coriander Powder (Orika);Fruits & Vegetables;5038271;Paula;Rojas;Estrada;visa;4041593038136;15.63;2;17.49
20/05/2021 19:46;Butter Gelpen - Blue (Cello);Cleaning & Household;4649382;Sofía;Delgado;Muños;americanexpress;374288242992310;0.94;1;1.59
20/05/2021 20:01;Masala Oats - Curry & Pepper (Saffola);Snacks & Branded Foods;4649382;Sofía;Delgado;Muños;visa;4041592524847;3.51;5;4.69
20/05/2021 23:24;Bitter Gourd - Organically Grown (Fresho);Fruits & Vegetables;4763921;Juan;Pérez;Sosa;mastercard;5108750321288060;4.19;3;4.89
21/05/2021 01:56;Gongura Leaves/Pulicha (Fresho);Fruits & Vegetables;5283745;Luis;Torres;González;americanexpress;374283004939252;2.19;5;2.89
21/05/2021 03:56;Skin Lightening Shiner Bleach With Diamond Dust (Olivia);Beauty & Hygiene;4983721;Ana María;Castillo;Jimenez;americanexpress;374283030377063;5.38;2;6.29
21/05/2021 04:01;Mustard Leaves (Sarso Saag) (Fresho);Fruits & Vegetables;4792351;Laura;Fernández;López;americanexpress;374283999640170;18.06;1;19.69
21/05/2021 05:29;Instant Pasta - Tomato Salsa (Weikfield);Foodgrains, Oil & Masala;4983721;Ana María;Castillo;Jimenez;mastercard;5108759522255740;12.45;3;14.09
21/05/2021 06:42;ChilliÂ - Green Long, Medium (Fresho);Fruits & Vegetables;4649382;Sofía;Delgado;Muños;americanexpress;374288525756903;11.19;1;11.99
21/05/2021 08:14;Chewing Gum - Peppermint (Doublemint);Snacks & Branded Foods;5283745;Luis;Torres;González;visa;4041591895390340;8.58;1;9.69
21/05/2021 12:43;Bitter Gourd - Organically Grown (Fresho);Foodgrains, Oil & Masala;5283745;Luis;Torres;González;visa;4041599666501930;2.11;1;2.79
21/05/2021 19:56;Tasty Twist Special Navratan Multi-Use Seasoning (Kohinoor);Foodgrains, Oil & Masala;4763921;Juan;Pérez;Sosa;visa;4041598294213;6.83;1;8.09
21/05/2021 22:20;Good Day Butter Cookies (Britannia);Snacks & Branded Foods;4649382;Sofía;Delgado;Muños;mastercard;5048378874963810;3.76;3;4.79
22/05/2021 02:28;Skin Lightening Natural Fruit Bleach (Olivia);Foodgrains, Oil & Masala;5839204;Fernando;Reyes;Rojas;visa;4041593492644940;19.51;1;21.29
22/05/2021 04:33;Anti Bacto Scrub (Exo);Cleaning & Household;4983721;Ana María;Castillo;Jimenez;;3588932531862990;13.5;2;14.79
22/05/2021 07:02;Yum Yum - Pineapple Cake (Milk Ma);Bakery, Cakes & Dairy;4983721;Ana María;Castillo;Jimenez;mastercard;5048373794369160;14.63;1;15.89
22/05/2021 13:04;Milk Bikis Milk Cream Biscuits (Britannia);Beauty & Hygiene;5839204;Fernando;Reyes;Rojas;mastercard;5048372837039640;7.11;4;8.19
22/05/2021 13:12;Treat Stars - Creme & Milk Choco Duo Cream Biscuits (Britannia);Snacks & Branded Foods;5892340;AndrÃ©s;García;Cruz;americanexpress;374283750213514;5.05;1;5.69
22/05/2021 13:45;Cornflour (Weikfield);Cleaning & Household;4958723;Gabriela;Morales;Paredes;visa;4041590619573;9.85;1;11.29
22/05/2021 14:43;Soft Drink - With Real Lemon Juice (7 Up Nimbooz);Fruits & Vegetables;5839204;Fernando;Reyes;Rojas;mastercard;5108752040997550;11.44;4;12.49
22/05/2021 15:23;Namak (Patanjali);Snacks & Branded Foods;5892340;AndrÃ©s;García;Cruz;americanexpress;374288407436137;14.84;2;16.29
22/05/2021 16:40;"good 		day butter Cookies (Britannia)";Beauty & Hygiene;5892340;AndrÃ©s;García;Cruz;mastercard;5048373181666940;3.31;1;4.49
22/05/2021 22:38;Corn Flakes (Kelloggs);Bakery, Cakes & Dairy;4983721;Ana María;Castillo;Jimenez;americanexpress;374283136554185;18.35;3;20.19
23/05/2021 06:23;Fragrance of Temple Gold Tradition (Mangaldeep);Cleaning & Household;5892340;AndrÃ©s;García;Cruz;americanexpress;374283094746757;0.62;1;1.49
23/05/2021 09:17;Instant Popcorn - Seven Spices (4700BC);Gourmet & World Food;4649382;Sofía;Delgado;Muños;visa;4041595016041470;17.85;2;19.29
23/05/2021 09:53;Agarbathi - Natural Incense Sticks (Jasmine) (Gou Ganga);Cleaning & Household;5283745;Luis;Torres;González;;3548887380820910;8.96;4;10.29
23/05/2021 10:57;Masala Oats - Classic Masala (Saffola);Bakery, Cakes & Dairy;4649382;Sofía;Delgado;Muños;mastercard;5048372213981210;19.23;2;21.19
23/05/2021 16:49;Tapioca - Organically Grown (Fresho);Snacks & Branded Foods;4763921;Juan;Pérez;Sosa;visa;4041598027241;4.83;2;5.19
23/05/2021 17:24;Tasty Twist Sizzling Tandoori Multi-Use Seasoning (Kohinoor);Fruits & Vegetables;4958723;Gabriela;Morales;Paredes;americanexpress;374288156309295;9.86;1;11.29
23/05/2021 17:52;Masala Oats - Chinese (Saffola);Snacks & Branded Foods;4763921;Juan;Pérez;Sosa;visa;4041592780753;12.35;3;13.99
23/05/2021 19:10;Super Shine Medium Bristle Toothbrush (Colgate);Beauty & Hygiene;4763921;Juan;Pérez;Sosa;visa;4041599497765;15.55;1;17.39
23/05/2021 21:40;Fresh Turmeric - Organically Grown (Fresho);Fruits & Vegetables;5892340;AndrÃ©s;García;Cruz;mastercard;5108755704440190;13.58;1;14.79
23/05/2021 22:21;Gulabari Premium Rose Water - Paraben Free Skin Toner (Dabur);Bakery, Cakes & Dairy;5839204;Fernando;Reyes;Rojas;visa;4041592184956270;12.34;5;13.99
23/05/2021 23:21;Farmlite Veda Digestive Biscuit (Sunfeast);Snacks & Branded Foods;5839204;Fernando;Reyes;Rojas;mastercard;5108755723250980;13.24;1;14.69
24/05/2021 04:03;Beans - Cluster, Organically Grown (Fresho);Fruits & Vegetables;4958723;Gabriela;Morales;Paredes;mastercard;5108758793031850;5.11;2;5.79
24/05/2021 06:04;Kitkat 3 Fingers (Nestle );Gourmet & World Food;4649382;Sofía;Delgado;Muños;americanexpress;374283913732558;9.61;2;11.09
24/05/2021 06:11;Kool - Kesar (Amul);Fruits & Vegetables;4763921;Juan;Pérez;Sosa;mastercard;5048370206192090;18.03;3;19.69
24/05/2021 09:04;Cup-A-Soup - Chicken Delite (Knorr);Cleaning & Household;4983721;Ana María;Castillo;Jimenez;americanexpress;374288727217845;9.19;2;10.69
24/05/2021 10:27;Juice - Mixed Fruit & Dry Fruits (B Natural);Beverages;5839204;Fernando;Reyes;Rojas;mastercard;5048379707910350;17.33;1;18.29
24/05/2021 15:29;Instant Diet Popcorn - Contains Olive Oil (PIPO);Snacks & Branded Foods;4649382;Sofía;Delgado;Muños;americanexpress;374283656353711;7.92;2;8.39
24/05/2021 20:50;Mustard Leaves (Sarso Saag) (Fresho);Fruits & Vegetables;5892340;AndrÃ©s;García;Cruz;visa;4041591413141;18.06;4;19.69
24/05/2021 20:53;Super Shine Medium Bristle Toothbrush (Colgate);Beauty & Hygiene;5892340;AndrÃ©s;García;Cruz;visa;4041595535865;15.55;1;17.39
24/05/2021 21:01;Cabbage - Organically Grown (Fresho);Fruits & Vegetables;4983721;Ana María;Castillo;Jimenez;visa;4041599552072;2.75;1;3.89
24/05/2021 21:37;Juice - Rose Lychee (B Natural);Beverages;4958723;Gabriela;Morales;Paredes;visa;4041598592814;10.49;4;11.49
25/05/2021 06:12;Fennel/Saunf/Sompu - Small (bb Popular);Foodgrains, Oil & Masala;4958723;Gabriela;Morales;Paredes;americanexpress;374288538134270;13.78;3;14.89
25/05/2021 06:15;Snake Gourd (Fresho);Fruits & Vegetables;5283745;Luis;Torres;González;visa;4041595978870660;1.86;2;2.29
25/05/2021 10:01;Namkeen - Double Mazza (Crax);Snacks & Branded Foods;5839204;Fernando;Reyes;Rojas;visa;4041591049152490;6.29;2;7.69
25/05/2021 11:43;Chakra Stainless Steel Scrub (Scotch brite);Foodgrains, Oil & Masala;4983721;Ana María;Castillo;Jimenez;visa;4041597507863860;10.54;3;11.59
25/05/2021 15:39;Fruity Soap Enriched with Narural Lemon Extract (Harmony);Fruits & Vegetables;4958723;Gabriela;Morales;Paredes;mastercard;5048374194031490;9.92;1;11.29
25/05/2021 23:43;Dark Fantasy - Choco Fills Biscuits - Cookies (Sunfeast);Bakery, Cakes & Dairy;5839204;Fernando;Reyes;Rojas;mastercard;5048372558315490;8.06;4;8.69
26/05/2021 03:16;Meat/Mutton Masala (bb Royal);Foodgrains, Oil & Masala;4649382;Sofía;Delgado;Muños;visa;4041599808763;10.03;2;11.39
26/05/2021 03:34;Namkeen - Lite Chiwda (Haldirams );Snacks & Branded Foods;4649382;Sofía;Delgado;Muños;mastercard;5048370505540800;1.11;3;1.69
26/05/2021 04:13;Fiber Rich Choclaq (Zerobeli);Snacks & Branded Foods;5283745;Luis;Torres;González;americanexpress;374288713011673;3.42;1;4.59
26/05/2021 05:41;Pooja Essential (Gomutra);Cleaning & Household;4958723;Gabriela;Morales;Paredes;visa;4041598629305800;10.66;4;11.59
26/05/2021 13:32;Puliogare Masala Powder (Eastern);Snacks & Branded Foods;5839204;Fernando;Reyes;Rojas;visa;4041591453873;0.33;1;1.29
26/05/2021 15:22;Irish Drink Shot (Amul);Bakery, Cakes & Dairy;5839204;Fernando;Reyes;Rojas;americanexpress;374288383795886;12.95;2;14.59
26/05/2021 16:51;Mad Angles - Very Peri Peri (Bingo);Snacks & Branded Foods;4649382;Sofía;Delgado;Muños;visa;4041591238704;15.35;1;17.09
26/05/2021 20:01;New Born - 2 Diaper Pants (Pampers );Bakery, Cakes & Dairy;5839204;Fernando;Reyes;Rojas;visa;4041594041147;13.46;3;14.79
26/05/2021 21:10;Aam Panna - Mango Drink (Paper Boat);Beverages;4958723;Gabriela;Morales;Paredes;visa;4041598581940;18;1;19.59
27/05/2021 01:04;Beans - Cluster, Organically Grown (Fresho);Fruits & Vegetables;4763921;Juan;Pérez;Sosa;americanexpress;374288610743725;5.11;1;5.79
27/05/2021 04:59;Ultra-Fresh Fairness Face Wash With Milk, Licorice, Saffron (Olivia);Beauty & Hygiene;5839204;Fernando;Reyes;Rojas;visa;4041598413272580;0.81;2;1.59
27/05/2021 06:49;Yum Yum - Chocolate Cake (Milk Ma);Bakery, Cakes & Dairy;4649382;Sofía;Delgado;Muños;mastercard;5108755088116520;12.96;1;14.59
27/05/2021 07:22;Bounce Biscuits - Pineapple Creme (Sunfeast);Snacks & Branded Foods;4763921;Juan;Pérez;Sosa;americanexpress;374288695755750;7.46;5;8.29
27/05/2021 08:32;Masala - Fish Curry (Annapoorna);Fruits & Vegetables;5839204;Fernando;Reyes;Rojas;americanexpress;374283410601413;8.85;2;10.19
27/05/2021 09:50;Yum Yum - Pineapple Cake (Milk Ma);Bakery, Cakes & Dairy;4763921;Juan;Pérez;Sosa;mastercard;5048376902735720;14.63;1;15.89
27/05/2021 12:23;Namkeen - Nav Rattan (Crax);Snacks & Branded Foods;4763921;Juan;Pérez;Sosa;americanexpress;374283987719465;1.4;1;1.69
27/05/2021 12:25;Fruity Soap Enriched with Narural Lemon Extract (Harmony);Fruits & Vegetables;4763921;Juan;Pérez;Sosa;mastercard;5048377771166830;9.92;1;11.29
27/05/2021 14:12;Organic - Mustard/Sasive/Rai Yellow (bb Royal);Fruits & Vegetables;4792351;Laura;Fernández;López;visa;4041590535310040;12.45;1;14.09
27/05/2021 14:29;Milk Shake - Vanilla (Milky Mist);Snacks & Branded Foods;4649382;Sofía;Delgado;Muños;visa;4041591028944170;14.31;1;15.19
27/05/2021 16:02;Yum Yum - Vanilla Cake (Milk Ma);Snacks & Branded Foods;4983721;Ana María;Castillo;Jimenez;mastercard;5108756887815300;15.83;4;17.69
27/05/2021 19:11;Mustard Leaves (Sarso Saag) (Fresho);Fruits & Vegetables;5839204;Fernando;Reyes;Rojas;visa;4041592763304;18.06;2;19.69
27/05/2021 20:12;Yum Yum - Chocolate Cake (Milk Ma);Bakery, Cakes & Dairy;4763921;Juan;Pérez;Sosa;visa;4041593791213;12.96;3;14.59
27/05/2021 21:02;Super Shine Soft Bristle Toothbrush (Colgate);Snacks & Branded Foods;4958723;Gabriela;Morales;Paredes;americanexpress;374283217167634;7.06;2;8.19
27/05/2021 23:14;Treat Croissant - Cocoa Creme Roll, 100% Veg (Britannia);Cleaning & Household;4763921;Juan;Pérez;Sosa;;5602220649888330000;7.59;4;8.29
28/05/2021 00:03;Treat Croissant - Vanilla Creme Roll, 100% Veg (Britannia);Bakery, Cakes & Dairy;4983721;Ana María;Castillo;Jimenez;visa;4041599292513560;0.09;3;1.09
28/05/2021 01:10;Cough Drops - Menthol (Vicks);Beauty & Hygiene;4649382;Sofía;Delgado;Muños;americanexpress;374288061191481;16.3;1;17.99
28/05/2021 04:58;Extra Clean Toothbrush Medium (Colgate);Foodgrains, Oil & Masala;5839204;Fernando;Reyes;Rojas;mastercard;5048377334443920;10.94;2;11.59
28/05/2021 05:07;Chutney Mix (Fresho);Fruits & Vegetables;4649382;Sofía;Delgado;Muños;visa;4041596403753780;12.7;2;14.39
28/05/2021 06:32;Black Salt/Uppu Powder (Grocery Farm);Foodgrains, Oil & Masala;4649382;Sofía;Delgado;Muños;mastercard;5048370134716110;19.72;4;21.39
28/05/2021 06:47;Namkeen - Moong Dal (Haldirams );Snacks & Branded Foods;4763921;Juan;Pérez;Sosa;mastercard;5108757268793510;3.02;3;4.19
28/05/2021 12:53;Lettuce - Green (Fresho);Foodgrains, Oil & Masala;4958723;Gabriela;Morales;Paredes;mastercard;5108758399269310;11.44;1;12.49
28/05/2021 13:17;Masala - Fish Curry (Aachi);Bakery, Cakes & Dairy;4763921;Juan;Pérez;Sosa;;5440993547542820;9.34;2;10.89
28/05/2021 16:01;Herbal Acne Repair Face Wash For Clear Skin With Neem, Tulsi, Aloe Vera (Olivia);Beauty & Hygiene;4958723;Gabriela;Morales;Paredes;americanexpress;374283478490410;13.96;2;14.89
28/05/2021 17:24;Water Plus (Tata );Beauty & Hygiene;4763921;Juan;Pérez;Sosa;americanexpress;374283078479268;2.04;2;2.59
28/05/2021 23:41;Farmlite Veda Digestive Biscuit (Sunfeast);Snacks & Branded Foods;5839204;Fernando;Reyes;Rojas;mastercard;5108757514514120;13.24;3;14.69
29/05/2021 03:26;7 O Click - Permasharp Stainless Blade (Gillette);Snacks & Branded Foods;5620938;Diego;Herrera;Romero;visa;4041592840110;15.32;2;17.09
29/05/2021 04:12;Juice - Mixed Fruit & Dry Fruits (B Natural);Beverages;4649382;Sofía;Delgado;Muños;mastercard;5048372882232340;17.33;3;18.29
29/05/2021 05:53;Awadhi Kadhai Veg Masala (Keya);Foodgrains, Oil & Masala;5839204;Fernando;Reyes;Rojas;americanexpress;374288920471389;12.07;1;13.59
29/05/2021 06:39;Cough Drops - Ginger (Vicks);Beauty & Hygiene;4763921;Juan;Pérez;Sosa;visa;4041594740706;11.6;1;12.79
29/05/2021 11:29;Marie Biscuits (Parle);Fruits & Vegetables;4763921;Juan;Pérez;Sosa;americanexpress;374288606308053;13.54;2;14.79
29/05/2021 11:30;Coccinia - Organically Grown (Fresho);Fruits & Vegetables;4958723;Gabriela;Morales;Paredes;mastercard;5108754788181270;6.71;1;7.99
29/05/2021 15:07;Lime Bath Soap - 99.9% Germ Protection (Cinthol);Foodgrains, Oil & Masala;5839204;Fernando;Reyes;Rojas;americanexpress;374288654735363;0.87;1;1.59
29/05/2021 16:42;Biscuits - Magix Kreams Choc (Parle);Snacks & Branded Foods;4649382;Sofía;Delgado;Muños;mastercard;5048375115615070;3.3;1;4.49
29/05/2021 16:50;Bread - Fruit (English Oven);Bakery, Cakes & Dairy;4649382;Sofía;Delgado;Muños;visa;4041598992071;1.63;1;1.79
29/05/2021 17:26;Sugarcane - Diced (Fresho);Fruits & Vegetables;5839204;Fernando;Reyes;Rojas;visa;4041595222399;4.3;3;4.99
29/05/2021 20:39;Aam Panna - Mango Drink (Paper Boat);Beverages;5839204;Fernando;Reyes;Rojas;visa;4041590527668000;18;1;19.59
29/05/2021 23:37;Beans - Cluster, Organically Grown (Fresho);Fruits & Vegetables;5892340;AndrÃ©s;García;Cruz;;3579180526346210;18.67;3;20.59
30/05/2021 03:26;Anti Bacto Scrub (Exo);Cleaning & Household;5839204;Fernando;Reyes;Rojas;visa;4041590203204;13.5;1;14.79
30/05/2021 05:05;Mixed Fruit Jam (Kissan);Gourmet & World Food;4649382;Sofía;Delgado;Muños;visa;4041599414893;2.32;3;3.19
30/05/2021 06:33;Digestive Biscuits - No Added Sugar (Mcvities);Beverages;4649382;Sofía;Delgado;Muños;visa;4041595685967;10.56;4;11.59
30/05/2021 09:03;Tasty Twist Special Navratan Multi-Use Seasoning (Kohinoor);Foodgrains, Oil & Masala;4763921;Juan;Pérez;Sosa;americanexpress;374283172927451;6.83;2;8.09
30/05/2021 10:40;Sweet Potato - Organically Grown (Fresho);Fruits & Vegetables;5283745;Luis;Torres;González;mastercard;5108752288886570;11.99;1;13.49
30/05/2021 10:44;Apple Juice Based Drink (Appy Fizz);Beverages;4763921;Juan;Pérez;Sosa;visa;4041590914006220;18.02;1;19.69
30/05/2021 10:52;Kitchen Scrubber - Stainless Steel (Liao);Foodgrains, Oil & Masala;4649382;Sofía;Delgado;Muños;mastercard;5048376100331490;10.67;2;11.59
30/05/2021 11:31;Instant Popcorn - Chilly Surprise (ACT II);Snacks & Branded Foods;4958723;Gabriela;Morales;Paredes;americanexpress;374283442838579;4.06;3;4.89
30/05/2021 14:45;Milk Shake - Strawberry (Milky Mist);Bakery, Cakes & Dairy;5839204;Fernando;Reyes;Rojas;visa;4041598731172;11.04;4;11.69
30/05/2021 14:54;Mustard Leaves (Sarso Saag) (Fresho);Fruits & Vegetables;5492830;Valentina;Medina;Salinas;americanexpress;374288288645814;18.06;3;19.69
30/05/2021 17:54;Binder Clip - 19mm (Ravi Agencies);Snacks & Branded Foods;4763921;Juan;Pérez;Sosa;mastercard;5108750980155670;8.21;2;8.99
